198,214,34,81
196,214,34,81
195,216,34,81
194,216,34,81
192,218,34,81
190,220,34,81
188,223,33,80
187,227,33,79
187,225,32,78
188,226,32,77
190,227,32,76
194,227,31,75
196,227,31,74
199,226,31,74
201,225,30,73
204,224,30,73
205,223,30,73
198,220,30,72
207,221,30,72
209,220,30,72
214,220,29,71
215,221,29,70
218,222,29,69
222,224,29,69
224,228,28,68
227,231,28,67
231,233,28,67
235,235,28,66
241,235,27,66
245,235,27,66
250,234,27,66
254,232,27,65
258,231,27,65
262,230,27,65
266,229,27,65
270,229,27,65
273,230,27,65
277,231,27,65
281,234,27,66
284,236,27,66
288,239,27,66
291,241,27,66
294,242,27,66
295,242,27,66
295,241,27,66
295,240,27,66
295,239,27,66
294,238,27,66
293,238,27,66
292,238,27,66
290,237,27,66
288,236,27,66
286,234,27,66
284,233,28,66
282,233,28,66
281,232,28,67
279,233,28,67
278,234,28,67
276,236,28,67
274,238,28,68
271,240,28,68
267,239,28,68
263,239,28,67
259,239,28,67
256,240,27,66
252,240,27,65
249,240,27,64
245,240,26,64
241,240,26,63
237,240,26,62
233,239,26,62
227,237,26,61
222,242,25,61
215,244,25,60
208,243,25,60
200,244,25,59
193,245,24,59
188,244,24,59
185,246,24,58
180,246,24,58
175,246,24,58
170,245,24,57
164,243,24,57
157,241,24,57
152,239,24,57
147,238,24,57
143,237,24,57
139,238,24,57
137,239,24,57
134,240,24,57
131,240,24,57
128,239,24,57
126,236,24,57
124,233,24,57
123,229,24,57
122,227,24,57
122,227,23,57
121,227,24,57
121,228,24,57
121,229,24,57
124,228,24,58
125,227,24,58
126,224,24,58
127,221,24,58
128,218,24,58
130,216,24,58
132,215,24,58
134,215,24,58
137,216,24,58
141,216,24,59
145,216,24,59
149,215,24,59
153,212,24,59
156,209,24,59
159,205,24,59
163,203,24,59
166,202,24,59
170,201,24,59
173,202,25,59
177,203,25,60
181,203,25,60
185,202,25,60
189,200,25,61
191,197,25,61
192,195,26,62
194,192,26,62
197,190,26,62
199,190,26,61
203,190,25,61
206,192,25,61
209,194,25,61
212,193,25,61
215,191,25,61
216,189,25,61
218,186,25,61
218,183,26,61
219,181,26,61
220,180,26,62
221,180,26,62
222,180,26,62
223,181,26,62
224,182,26,62
225,181,26,62
227,179,26,62
228,177,26,62
230,174,26,62
232,173,25,61
234,172,25,61
235,172,25,61
237,174,25,60
240,175,25,60
242,177,25,59
245,178,24,59
247,178,24,59
249,177,24,58
251,175,24,58
253,173,24,58
255,172,24,58
257,172,24,58
258,172,24,57
259,172,24,57
261,172,24,58
262,171,24,58
264,169,24,58
265,168,24,58
268,166,24,58
270,165,24,58
273,164,24,58
275,165,24,58
278,166,24,58
280,168,24,58
283,169,24,58
286,169,24,58
288,169,24,58
289,169,24,58
289,167,24,58
289,166,24,58
289,165,24,58
288,165,24,57
287,166,24,57
285,167,24,57
284,166,24,57
283,165,24,57
284,163,23,57
284,162,23,56
283,161,23,56
283,160,23,56
283,160,23,56
283,161,23,55
282,162,23,55
282,165,23,54
282,167,22,54
282,169,22,54
282,170,22,53
284,169,22,53
282,171,22,52
280,170,22,52
280,170,21,52
280,170,21,51
281,170,21,51
281,170,21,50
282,170,21,50
282,170,21,50
283,170,20,49
283,171,20,49
283,172,20,49
282,172,20,49
282,174,20,49
282,177,20,48
282,178,20,48
282,179,20,48
282,179,19,47
281,180,19,47
280,181,19,46
279,181,19,46
278,180,19,46
278,179,19,46
278,179,19,46
277,179,19,46
276,180,19,46
276,182,19,46
276,185,19,46
275,188,19,46
273,190,19,46
271,191,19,45
270,191,19,45
269,192,18,45
268,194,18,44
266,195,18,44
265,195,18,44
263,194,18,44
261,193,18,44
258,190,18,45
256,190,19,45
253,190,19,45
251,191,19,45
249,193,19,45
247,195,19,46
245,198,19,46
243,201,19,46
240,204,19,46
237,204,19,46
234,204,19,46
230,203,19,47
227,202,19,47
224,201,19,47
218,202,20,47
216,200,20,48
214,198,20,48
211,196,20,48
209,194,20,49
207,193,20,49
205,194,21,50
204,195,21,50
202,196,21,51
201,198,21,51
199,200,21,51
196,202,22,52
193,202,22,52
191,201,22,53
189,200,22,53
187,200,22,53
184,201,22,54
182,201,22,54
180,200,23,55
179,198,23,55
178,196,23,55
178,194,23,55
178,191,23,55
178,190,23,55
177,190,23,55
177,190,23,55
177,192,23,56
177,194,23,56
177,196,23,56
177,201,23,56
179,198,23,56
177,194,23,56
176,200,23,56
176,199,23,56
176,198,23,55
174,198,23,55
173,197,23,55
169,195,23,54
168,200,22,54
169,200,22,54
170,199,22,54
171,199,22,54
172,198,23,54
173,196,23,55
173,195,23,55
173,194,23,55
173,194,23,56
173,195,23,56
173,195,23,56
173,196,23,56
171,197,24,57
171,197,24,57
171,197,24,57
169,198,24,58
165,197,24,58
163,199,24,58
161,201,24,58
160,203,24,58
159,205,24,58
158,206,24,58
156,206,24,58
155,206,24,58
153,206,24,58
152,206,24,58
150,207,24,57
149,207,24,57
148,208,24,57
147,208,24,57
146,209,23,57
145,210,23,56
144,210,23,56
143,211,23,56
142,211,23,56
141,212,23,56
140,213,23,55
138,213,23,55
137,214,23,55
136,214,23,55
135,214,23,55
134,214,23,55
134,215,23,54
134,215,22,54
134,215,23,54
134,215,23,55
135,215,23,55
135,216,23,55
136,217,23,55
137,218,23,55
138,219,23,55
140,219,23,55
141,219,23,56
142,219,23,56
143,220,23,56
144,220,23,56
145,220,23,56
146,219,23,57
145,219,24,57
146,219,24,57
147,220,24,57
147,220,24,57
147,220,24,57
146,220,24,57
146,220,24,58
146,221,24,58
145,221,24,58
144,221,24,58
143,221,24,58
143,221,24,58
142,220,24,58
141,220,24,58
141,220,24,58
141,220,24,58
141,220,24,58
141,219,24,57
141,219,24,57
141,219,24,57
141,219,24,57
142,219,24,57
143,219,23,57
143,220,23,56
144,221,23,56
144,221,23,56
145,221,23,56
145,222,23,56
146,222,23,56
146,222,23,56
147,223,23,56
147,223,23,56
148,222,23,57
148,223,24,57
148,223,24,57
149,224,24,57
150,224,24,58
150,224,24,58
151,225,24,58
151,225,24,58
152,225,24,59
153,225,24,59
153,226,24,59
154,226,24,59
154,227,24,59
155,227,25,59
155,227,25,59
155,228,25,59
156,228,25,59
156,228,25,59
156,229,25,59
156,229,24,59
156,230,24,59
156,230,24,59
155,230,24,59
155,231,24,59
154,231,24,59
154,232,24,58
154,232,24,58
154,231,24,58
155,230,24,58
156,230,24,58
156,229,24,58
157,228,24,58
158,228,24,58
159,228,24,57
160,228,24,57
161,228,24,57
162,228,24,57
163,228,24,57
164,228,24,57
164,228,24,57
165,228,24,57
166,228,24,57
167,228,23,57
168,228,23,57
